[rospy.client][INFO] 2025-04-03 13:18:37,689: init_node, name[/sonar_processor_6538_1743661117677], pid[6538]
[xmlrpc][INFO] 2025-04-03 13:18:37,689: XML-RPC server binding to 127.0.0.1:0
[xmlrpc][INFO] 2025-04-03 13:18:37,689: Started XML-RPC server [http://localhost:34177/]
[rospy.init][INFO] 2025-04-03 13:18:37,689: ROS Slave URI: [http://localhost:34177/]
[rospy.impl.masterslave][INFO] 2025-04-03 13:18:37,690: _ready: http://localhost:34177/
[rospy.registration][INFO] 2025-04-03 13:18:37,690: Registering with master node http://localhost:11311
[xmlrpc][INFO] 2025-04-03 13:18:37,690: xml rpc node: starting XML-RPC server
[rospy.init][INFO] 2025-04-03 13:18:37,790: registered with master
[rospy.rosout][INFO] 2025-04-03 13:18:37,790: initializing /rosout core topic
[rospy.rosout][INFO] 2025-04-03 13:18:37,796: connected to core topic /rosout
[rosout][INFO] 2025-04-03 13:18:44,977: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:45,080: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:45,177: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:45,280: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:45,377: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:45,480: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:45,577: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:45,680: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:45,777: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:45,880: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:45,977: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:46,080: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:46,178: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:46,280: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:46,378: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:46,480: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:46,578: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:46,681: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:46,778: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:46,881: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:46,978: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:47,081: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:47,178: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:47,281: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:47,378: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:47,481: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:47,578: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:47,681: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:47,778: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:47,881: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:47,978: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:48,081: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:48,178: Back Left Min: 0.84, Back Right Min: 0.89
[rospy.internal][INFO] 2025-04-03 13:18:48,281: topic[/sonar_min] removing connection to /controller_joystick
[rosout][INFO] 2025-04-03 13:18:48,281: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:48,378: Back Left Min: 0.84, Back Right Min: 0.89
[rospy.internal][INFO] 2025-04-03 13:18:48,481: topic[/sonar_min] adding connection to [/controller_joystick], count 0
[rosout][INFO] 2025-04-03 13:18:48,482: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:48,578: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:48,681: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:48,778: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:48,881: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:48,978: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:49,082: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:49,178: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:49,282: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:49,379: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:49,482: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:49,579: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:49,682: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:49,779: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:49,882: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:49,979: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:50,082: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:50,179: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:50,282: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:50,379: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:50,482: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:50,579: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:50,682: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:50,779: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:50,882: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:50,979: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:51,082: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:51,179: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:51,282: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:51,379: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:51,483: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:51,579: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:51,683: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:51,780: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:51,883: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:51,980: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:52,083: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:52,180: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:52,283: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:52,380: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:52,483: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:52,580: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:52,683: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:52,780: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:52,883: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:52,980: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:53,083: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:53,180: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:53,284: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:53,380: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:53,483: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:53,581: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:53,684: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:53,780: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:53,884: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:53,980: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:54,084: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:54,181: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:54,284: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:54,381: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:54,484: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:54,581: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:54,684: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:54,781: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:54,884: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:54,981: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:55,084: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:55,181: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:55,284: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:55,382: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:55,484: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:55,581: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:55,684: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:55,781: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:55,884: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:55,981: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:56,085: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:56,181: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:56,285: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:56,382: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:56,485: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:56,581: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:56,685: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:56,782: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:56,885: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:56,982: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:57,085: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:57,182: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:57,285: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:57,382: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:57,485: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:57,582: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:57,685: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:57,782: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:57,885: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:57,982: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:58,085: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:58,182: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:58,285: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:58,382: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:58,485: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:58,582: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:58,685: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:58,782: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:58,886: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:58,983: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:59,086: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:59,183: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:59,286: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:59,383: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:59,486: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:59,583: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:59,686: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:59,783: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:59,886: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:18:59,983: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:19:00,086: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:19:00,183: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:19:00,286: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:19:00,383: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:19:00,486: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:19:00,583: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:19:00,686: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:19:00,783: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:19:00,886: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:19:00,983: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:19:01,086: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:19:01,183: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:19:01,287: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:19:01,383: Back Left Min: 0.84, Back Right Min: 0.89
[rosout][INFO] 2025-04-03 13:19:01,487: Back Left Min: 0.82, Back Right Min: 0.91
[rosout][INFO] 2025-04-03 13:19:01,584: Back Left Min: 0.82, Back Right Min: 0.91
[rosout][INFO] 2025-04-03 13:19:01,687: Back Left Min: 0.80, Back Right Min: 0.91
[rosout][INFO] 2025-04-03 13:19:01,784: Back Left Min: 0.80, Back Right Min: 0.85
[rosout][INFO] 2025-04-03 13:19:01,887: Back Left Min: 0.80, Back Right Min: 0.85
[rosout][INFO] 2025-04-03 13:19:01,984: Back Left Min: 0.79, Back Right Min: 0.74
[rosout][INFO] 2025-04-03 13:19:02,087: Back Left Min: 0.79, Back Right Min: 0.74
[rosout][INFO] 2025-04-03 13:19:02,184: Back Left Min: 0.79, Back Right Min: 0.74
[rosout][INFO] 2025-04-03 13:19:02,287: Back Left Min: 0.79, Back Right Min: 0.72
[rosout][INFO] 2025-04-03 13:19:02,384: Back Left Min: 0.79, Back Right Min: 0.72
[rosout][INFO] 2025-04-03 13:19:02,487: Back Left Min: 0.79, Back Right Min: 0.72
[rosout][INFO] 2025-04-03 13:19:02,584: Back Left Min: 0.79, Back Right Min: 0.75
[rosout][INFO] 2025-04-03 13:19:02,687: Back Left Min: 0.79, Back Right Min: 0.75
[rosout][INFO] 2025-04-03 13:19:02,784: Back Left Min: 0.79, Back Right Min: 0.85
[rosout][INFO] 2025-04-03 13:19:02,887: Back Left Min: 0.79, Back Right Min: 0.85
[rosout][INFO] 2025-04-03 13:19:02,984: Back Left Min: 0.79, Back Right Min: 0.85
[rosout][INFO] 2025-04-03 13:19:03,087: Back Left Min: 0.79, Back Right Min: 0.73
[rosout][INFO] 2025-04-03 13:19:03,184: Back Left Min: 0.79, Back Right Min: 0.73
[rosout][INFO] 2025-04-03 13:19:03,287: Back Left Min: 0.79, Back Right Min: 0.73
[rosout][INFO] 2025-04-03 13:19:03,384: Back Left Min: 0.79, Back Right Min: 0.85
[rosout][INFO] 2025-04-03 13:19:03,487: Back Left Min: 0.79, Back Right Min: 0.85
[rosout][INFO] 2025-04-03 13:19:03,584: Back Left Min: 0.79, Back Right Min: 0.85
[rosout][INFO] 2025-04-03 13:19:03,687: Back Left Min: 0.78, Back Right Min: 0.72
